TahunBulan,Tahun,Bulan,NamaBulan,SKU,Produk,Kategori,Rasa,Ukuran,Packing,Lokasi,Demand,DemandValue,Capacity,Harga,Scenario,Growth,ScenarioDemand,ScenarioValue,Utilization,CapacityGap,RevenueImpact
2024-12-01,2024,12,December,SKU07,Product D,Drink,Chocolate,Small,Bottle,Jakarta,793,3965000,5000,5000,-10%,-0.1,713.7,3568500,0.14274,4286.3,-396500
2024-12-01,2024,12,December,SKU07,Product D,Drink,Chocolate,Small,Bottle,Jakarta,793,3965000,5000,5000,-20%,-0.2,634.4000000000001,3172000.0000000005,0.12688000000000002,4365.6,-792999.9999999995
2024-12-01,2024,12,December,SKU07,Product D,Drink,Chocolate,Small,Bottle,Jakarta,793,3965000,5000,5000,-30%,-0.3,555.0999999999999,2775499.9999999995,0.11101999999999998,4444.9,-1189500.0000000005
2024-12-01,2024,12,December,SKU07,Product D,Drink,Chocolate,Small,Bottle,Jakarta,793,3965000,5000,5000,Base,0,793,3965000,0.1586,4207,0
2024-12-01,2024,12,December,SKU08,Product D,Drink,Vanilla,Small,Box,Bandung,1592,15920000,5000,10000,+10%,0.1,1751.2,17512000,0.35024,3248.8,1592000
2024-12-01,2024,12,December,SKU08,Product D,Drink,Vanilla,Small,Box,Bandung,1592,15920000,5000,10000,+20%,0.2,1910.3999999999999,19104000,0.38208,3089.6000000000004,3184000
2024-12-01,2024,12,December,SKU08,Product D,Drink,Vanilla,Small,Box,Bandung,1592,15920000,5000,10000,+30%,0.3,2069.6,20696000,0.41391999999999995,2930.4,4776000
2024-12-01,2024,12,December,SKU08,Product D,Drink,Vanilla,Small,Box,Bandung,1592,15920000,5000,10000,-10%,-0.1,1432.8,14328000,0.28656,3567.2,-1592000
2024-12-01,2024,12,December,SKU08,Product D,Drink,Vanilla,Small,Box,Bandung,1592,15920000,5000,10000,-20%,-0.2,1273.6000000000001,12736000.000000002,0.25472,3726.3999999999996,-3183999.999999998
2024-12-01,2024,12,December,SKU08,Product D,Drink,Vanilla,Small,Box,Bandung,1592,15920000,5000,10000,-30%,-0.3,1114.3999999999999,11143999.999999998,0.22287999999999997,3885.6000000000004,-4776000.000000002
2024-12-01,2024,12,December,SKU08,Product D,Drink,Vanilla,Small,Box,Bandung,1592,15920000,5000,10000,Base,0,1592,15920000,0.3184,3408,0
2024-12-01,2024,12,December,SKU09,Product D,Drink,Chocolate,Large,Box,Jakarta,5014,25070000,6000,5000,+10%,0.1,5515.4000000000005,27577000.000000004,0.9192333333333335,484.59999999999945,2507000.0000000037
2024-12-01,2024,12,December,SKU09,Product D,Drink,Chocolate,Large,Box,Jakarta,5014,25070000,6000,5000,+20%,0.2,6016.8,30084000,1.0028000000000001,-16.800000000000182,5014000
2024-12-01,2024,12,December,SKU09,Product D,Drink,Chocolate,Large,Box,Jakarta,5014,25070000,6000,5000,+30%,0.3,6518.2,32591000,1.0863666666666667,-518.1999999999998,7521000
2024-12-01,2024,12,December,SKU09,Product D,Drink,Chocolate,Large,Box,Jakarta,5014,25070000,6000,5000,-10%,-0.1,4512.6,22563000,0.7521000000000001,1487.3999999999996,-2507000
2024-12-01,2024,12,December,SKU09,Product D,Drink,Chocolate,Large,Box,Jakarta,5014,25070000,6000,5000,-20%,-0.2,4011.2000000000003,20056000,0.6685333333333334,1988.7999999999997,-5014000
2024-12-01,2024,12,December,SKU09,Product D,Drink,Chocolate,Large,Box,Jakarta,5014,25070000,6000,5000,-30%,-0.3,3509.7999999999997,17549000,0.5849666666666666,2490.2000000000003,-7521000
2024-12-01,2024,12,December,SKU09,Product D,Drink,Chocolate,Large,Box,Jakarta,5014,25070000,6000,5000,Base,0,5014,25070000,0.8356666666666667,986,0
2024-12-01,2024,12,December,SKU10,Product D,Drink,Chocolate,Small,Bottle,Jakarta,779,7790000,5000,10000,+10%,0.1,856.9000000000001,8569000,0.17138,4143.1,779000
2024-12-01,2024,12,December,SKU10,Product D,Drink,Chocolate,Small,Bottle,Jakarta,779,7790000,5000,10000,+20%,0.2,934.8,9348000,0.18696,4065.2,1558000
2024-12-01,2024,12,December,SKU10,Product D,Drink,Chocolate,Small,Bottle,Jakarta,779,7790000,5000,10000,+30%,0.3,1012.7,10127000,0.20254,3987.3,2337000
2024-12-01,2024,12,December,SKU10,Product D,Drink,Chocolate,Small,Bottle,Jakarta,779,7790000,5000,10000,-10%,-0.1,701.1,7011000,0.14022,4298.9,-779000
2024-12-01,2024,12,December,SKU10,Product D,Drink,Chocolate,Small,Bottle,Jakarta,779,7790000,5000,10000,-20%,-0.2,623.2,6232000,0.12464000000000001,4376.8,-1558000
2024-12-01,2024,12,December,SKU10,Product D,Drink,Chocolate,Small,Bottle,Jakarta,779,7790000,5000,10000,-30%,-0.3,545.3,5453000,0.10905999999999999,4454.7,-2337000
2024-12-01,2024,12,December,SKU10,Product D,Drink,Chocolate,Small,Bottle,Jakarta,779,7790000,5000,10000,Base,0,779,7790000,0.1558,4221,0
2024-12-01,2024,12,December,SKU11,Product D,Drink,Vanilla,Medium,Box,Jakarta,5694,85410000,4000,15000,+10%,0.1,6263.4000000000005,93951000.00000001,1.5658500000000002,-2263.4000000000005,8541000.000000015
2024-12-01,2024,12,December,SKU11,Product D,Drink,Vanilla,Medium,Box,Jakarta,5694,85410000,4000,15000,+20%,0.2,6832.8,102492000,1.7082,-2832.8,17082000
2024-12-01,2024,12,December,SKU11,Product D,Drink,Vanilla,Medium,Box,Jakarta,5694,85410000,4000,15000,+30%,0.3,7402.2,111033000,1.85055,-3402.2,25623000
2024-12-01,2024,12,December,SKU11,Product D,Drink,Vanilla,Medium,Box,Jakarta,5694,85410000,4000,15000,-10%,-0.1,5124.6,76869000,1.28115,-1124.6000000000004,-8541000
2024-12-01,2024,12,December,SKU11,Product D,Drink,Vanilla,Medium,Box,Jakarta,5694,85410000,4000,15000,-20%,-0.2,4555.2,68328000,1.1388,-555.1999999999998,-17082000
2024-12-01,2024,12,December,SKU11,Product D,Drink,Vanilla,Medium,Box,Jakarta,5694,85410000,4000,15000,-30%,-0.3,3985.7999999999997,59786999.99999999,0.99645,14.200000000000273,-25623000.000000007
2024-12-01,2024,12,December,SKU11,Product D,Drink,Vanilla,Medium,Box,Jakarta,5694,85410000,4000,15000,Base,0,5694,85410000,1.4235,-1694,0
2024-12-01,2024,12,December,SKU12,Product D,Drink,Vanilla,Medium,Box,Bandung,5777,28885000,5000,5000,+10%,0.1,6354.700000000001,31773500.000000004,1.2709400000000002,-1354.7000000000007,2888500.0000000037
2024-12-01,2024,12,December,SKU12,Product D,Drink,Vanilla,Medium,Box,Bandung,5777,28885000,5000,5000,+20%,0.2,6932.4,34662000,1.38648,-1932.3999999999996,5777000
2024-12-01,2024,12,December,SKU12,Product D,Drink,Vanilla,Medium,Box,Bandung,5777,28885000,5000,5000,+30%,0.3,7510.1,37550500,1.5020200000000001,-2510.1000000000004,8665500
2024-12-01,2024,12,December,SKU12,Product D,Drink,Vanilla,Medium,Box,Bandung,5777,28885000,5000,5000,-10%,-0.1,5199.3,25996500,1.03986,-199.30000000000018,-2888500
2024-12-01,2024,12,December,SKU12,Product D,Drink,Vanilla,Medium,Box,Bandung,5777,28885000,5000,5000,-20%,-0.2,4621.6,23108000,0.92432,378.39999999999964,-5777000
2024-12-01,2024,12,December,SKU12,Product D,Drink,Vanilla,Medium,Box,Bandung,5777,28885000,5000,5000,-30%,-0.3,4043.8999999999996,20219500,0.8087799999999999,956.1000000000004,-8665500
2024-12-01,2024,12,December,SKU12,Product D,Drink,Vanilla,Medium,Box,Bandung,5777,28885000,5000,5000,Base,0,5777,28885000,1.1554,-777,0
2025-01-01,2025,1,January,SKU01,Product A,Food,Berry,Medium,Box,Jakarta,1208,6040000,5000,5000,+10%,0.1,1328.8000000000002,6644000.000000001,0.26576000000000005,3671.2,604000.0000000009
2025-01-01,2025,1,January,SKU01,Product A,Food,Berry,Medium,Box,Jakarta,1208,6040000,5000,5000,+20%,0.2,1449.6,7248000,0.28991999999999996,3550.4,1208000
2025-01-01,2025,1,January,SKU01,Product A,Food,Berry,Medium,Box,Jakarta,1208,6040000,5000,5000,+30%,0.3,1570.4,7852000,0.31408,3429.6,1812000
2025-01-01,2025,1,January,SKU01,Product A,Food,Berry,Medium,Box,Jakarta,1208,6040000,5000,5000,-10%,-0.1,1087.2,5436000,0.21744000000000002,3912.8,-604000
2025-01-01,2025,1,January,SKU01,Product A,Food,Berry,Medium,Box,Jakarta,1208,6040000,5000,5000,-20%,-0.2,966.4000000000001,4832000,0.19328,4033.6,-1208000
2025-01-01,2025,1,January,SKU01,Product A,Food,Berry,Medium,Box,Jakarta,1208,6040000,5000,5000,-30%,-0.3,845.5999999999999,4228000,0.16912,4154.4,-1812000
2025-01-01,2025,1,January,SKU01,Product A,Food,Berry,Medium,Box,Jakarta,1208,6040000,5000,5000,Base,0,1208,6040000,0.2416,3792,0
2025-01-01,2025,1,January,SKU02,Product A,Food,Vanilla,Large,Box,Bandung,1763,17630000,6000,10000,+10%,0.1,1939.3000000000002,19393000,0.3232166666666667,4060.7,1763000
2025-01-01,2025,1,January,SKU02,Product A,Food,Vanilla,Large,Box,Bandung,1763,17630000,6000,10000,+20%,0.2,2115.6,21156000,0.35259999999999997,3884.4,3526000
2025-01-01,2025,1,January,SKU02,Product A,Food,Vanilla,Large,Box,Bandung,1763,17630000,6000,10000,+30%,0.3,2291.9,22919000,0.38198333333333334,3708.1,5289000
2025-01-01,2025,1,January,SKU02,Product A,Food,Vanilla,Large,Box,Bandung,1763,17630000,6000,10000,-10%,-0.1,1586.7,15867000,0.26445,4413.3,-1763000
2025-01-01,2025,1,January,SKU02,Product A,Food,Vanilla,Large,Box,Bandung,1763,17630000,6000,10000,-20%,-0.2,1410.4,14104000,0.23506666666666667,4589.6,-3526000
2025-01-01,2025,1,January,SKU02,Product A,Food,Vanilla,Large,Box,Bandung,1763,17630000,6000,10000,-30%,-0.3,1234.1,12341000,0.20568333333333333,4765.9,-5289000
2025-01-01,2025,1,January,SKU02,Product A,Food,Vanilla,Large,Box,Bandung,1763,17630000,6000,10000,Base,0,1763,17630000,0.29383333333333334,4237,0
2025-01-01,2025,1,January,SKU03,Product A,Food,Berry,Large,Bottle,Jakarta,4030,30225000,5000,7500,+10%,0.1,4433,33247500,0.8866,567,3022500
2025-01-01,2025,1,January,SKU03,Product A,Food,Berry,Large,Bottle,Jakarta,4030,30225000,5000,7500,+20%,0.2,4836,36270000,0.9672,164,6045000
2025-01-01,2025,1,January,SKU03,Product A,Food,Berry,Large,Bottle,Jakarta,4030,30225000,5000,7500,+30%,0.3,5239,39292500,1.0478,-239,9067500
2025-01-01,2025,1,January,SKU03,Product A,Food,Berry,Large,Bottle,Jakarta,4030,30225000,5000,7500,-10%,-0.1,3627,27202500,0.7254,1373,-3022500
2025-01-01,2025,1,January,SKU03,Product A,Food,Berry,Large,Bottle,Jakarta,4030,30225000,5000,7500,-20%,-0.2,3224,24180000,0.6448,1776,-6045000
2025-01-01,2025,1,January,SKU03,Product A,Food,Berry,Large,Bottle,Jakarta,4030,30225000,5000,7500,-30%,-0.3,2821,21157500,0.5642,2179,-9067500
2025-01-01,2025,1,January,SKU03,Product A,Food,Berry,Large,Bottle,Jakarta,4030,30225000,5000,7500,Base,0,4030,30225000,0.806,970,0
2025-01-01,2025,1,January,SKU04,Product A,Food,Chocolate,Large,Bottle,Jakarta,4329,43290000,4000,10000,+10%,0.1,4761.9000000000005,47619000.00000001,1.1904750000000002,-761.9000000000005,4329000.000000007
2025-01-01,2025,1,January,SKU04,Product A,Food,Chocolate,Large,Bottle,Jakarta,4329,43290000,4000,10000,+20%,0.2,5194.8,51948000,1.2987,-1194.8000000000002,8658000
2025-01-01,2025,1,January,SKU04,Product A,Food,Chocolate,Large,Bottle,Jakarta,4329,43290000,4000,10000,+30%,0.3,5627.7,56277000,1.406925,-1627.6999999999998,12987000
2025-01-01,2025,1,January,SKU04,Product A,Food,Chocolate,Large,Bottle,Jakarta,4329,43290000,4000,10000,-10%,-0.1,3896.1,38961000,0.974025,103.90000000000009,-4329000
2025-01-01,2025,1,January,SKU04,Product A,Food,Chocolate,Large,Bottle,Jakarta,4329,43290000,4000,10000,-20%,-0.2,3463.2000000000003,34632000,0.8658,536.7999999999997,-8658000
2025-01-01,2025,1,January,SKU04,Product A,Food,Chocolate,Large,Bottle,Jakarta,4329,43290000,4000,10000,-30%,-0.3,3030.2999999999997,30302999.999999996,0.7575749999999999,969.7000000000003,-12987000.000000004
2025-01-01,2025,1,January,SKU04,Product A,Food,Chocolate,Large,Bottle,Jakarta,4329,43290000,4000,10000,Base,0,4329,43290000,1.08225,-329,0
2025-01-01,2025,1,January,SKU05,Product A,Food,Vanilla,Large,Box,Bandung,4170,20850000,4000,5000,+10%,0.1,4587,22935000,1.14675,-587,2085000
2025-01-01,2025,1,January,SKU05,Product A,Food,Vanilla,Large,Box,Bandung,4170,20850000,4000,5000,+20%,0.2,5004,25020000,1.251,-1004,4170000
2025-01-01,2025,1,January,SKU05,Product A,Food,Vanilla,Large,Box,Bandung,4170,20850000,4000,5000,+30%,0.3,5421,27105000,1.35525,-1421,6255000
2025-01-01,2025,1,January,SKU05,Product A,Food,Vanilla,Large,Box,Bandung,4170,20850000,4000,5000,-10%,-0.1,3753,18765000,0.93825,247,-2085000
2025-01-01,2025,1,January,SKU05,Product A,Food,Vanilla,Large,Box,Bandung,4170,20850000,4000,5000,-20%,-0.2,3336,16680000,0.834,664,-4170000
2025-01-01,2025,1,January,SKU05,Product A,Food,Vanilla,Large,Box,Bandung,4170,20850000,4000,5000,-30%,-0.3,2919,14595000,0.72975,1081,-6255000
2025-01-01,2025,1,January,SKU05,Product A,Food,Vanilla,Large,Box,Bandung,4170,20850000,4000,5000,Base,0,4170,20850000,1.0425,-170,0
2025-01-01,2025,1,January,SKU06,Product A,Food,Vanilla,Medium,Bottle,Jakarta,3775,37750000,5000,10000,+10%,0.1,4152.5,41525000,0.8305,847.5,3775000
2025-01-01,2025,1,January,SKU06,Product A,Food,Vanilla,Medium,Bottle,Jakarta,3775,37750000,5000,10000,+20%,0.2,4530,45300000,0.906,470,7550000
2025-01-01,2025,1,January,SKU06,Product A,Food,Vanilla,Medium,Bottle,Jakarta,3775,37750000,5000,10000,+30%,0.3,4907.5,49075000,0.9815,92.5,11325000
2025-01-01,2025,1,January,SKU06,Product A,Food,Vanilla,Medium,Bottle,Jakarta,3775,37750000,5000,10000,-10%,-0.1,3397.5,33975000,0.6795,1602.5,-3775000
2025-01-01,2025,1,January,SKU06,Product A,Food,Vanilla,Medium,Bottle,Jakarta,3775,37750000,5000,10000,-20%,-0.2,3020,30200000,0.604,1980,-7550000
2025-01-01,2025,1,January,SKU06,Product A,Food,Vanilla,Medium,Bottle,Jakarta,3775,37750000,5000,10000,-30%,-0.3,2642.5,26425000,0.5285,2357.5,-11325000
2025-01-01,2025,1,January,SKU06,Product A,Food,Vanilla,Medium,Bottle,Jakarta,3775,37750000,5000,10000,Base,0,3775,37750000,0.755,1225,0
2025-01-01,2025,1,January,SKU07,Product A,Food,Berry,Medium,Box,Jakarta,3702,27765000,4000,7500,+10%,0.1,4072.2000000000003,30541500.000000004,1.0180500000000001,-72.20000000000027,2776500.0000000037
2025-01-01,2025,1,January,SKU07,Product A,Food,Berry,Medium,Box,Jakarta,3702,27765000,4000,7500,+20%,0.2,4442.4,33317999.999999996,1.1105999999999998,-442.39999999999964,5552999.999999996
2025-01-01,2025,1,January,SKU07,Product A,Food,Berry,Medium,Box,Jakarta,3702,27765000,4000,7500,+30%,0.3,4812.6,36094500,1.2031500000000002,-812.6000000000004,8329500
2025-01-01,2025,1,January,SKU07,Product A,Food,Berry,Medium,Box,Jakarta,3702,27765000,4000,7500,-10%,-0.1,3331.8,24988500,0.8329500000000001,668.1999999999998,-2776500
2025-01-01,2025,1,January,SKU07,Product A,Food,Berry,Medium,Box,Jakarta,3702,27765000,4000,7500,-20%,-0.2,2961.6000000000004,22212000.000000004,0.7404000000000001,1038.3999999999996,-5552999.999999996
2025-01-01,2025,1,January,SKU07,Product A,Food,Berry,Medium,Box,Jakarta,3702,27765000,4000,7500,-30%,-0.3,2591.3999999999996,19435499.999999996,0.6478499999999999,1408.6000000000004,-8329500.000000004
2025-01-01,2025,1,January,SKU07,Product A,Food,Berry,Medium,Box,Jakarta,3702,27765000,4000,7500,Base,0,3702,27765000,0.9255,298,0
2025-01-01,2025,1,January,SKU08,Product A,Food,Berry,Medium,Box,Jakarta,2161,32415000,6000,15000,+10%,0.1,2377.1000000000004,35656500.00000001,0.3961833333333334,3622.8999999999996,3241500.0000000075
2025-01-01,2025,1,January,SKU08,Product A,Food,Berry,Medium,Box,Jakarta,2161,32415000,6000,15000,+20%,0.2,2593.2,38898000,0.4322,3406.8,6483000
2025-01-01,2025,1,January,SKU08,Product A,Food,Berry,Medium,Box,Jakarta,2161,32415000,6000,15000,+30%,0.3,2809.3,42139500,0.46821666666666667,3190.7,9724500
2025-01-01,2025,1,January,SKU08,Product A,Food,Berry,Medium,Box,Jakarta,2161,32415000,6000,15000,-10%,-0.1,1944.9,29173500,0.32415,4055.1,-3241500
2025-01-01,2025,1,January,SKU08,Product A,Food,Berry,Medium,Box,Jakarta,2161,32415000,6000,15000,-20%,-0.2,1728.8000000000002,25932000.000000004,0.28813333333333335,4271.2,-6482999.999999996
2025-01-01,2025,1,January,SKU08,Product A,Food,Berry,Medium,Box,Jakarta,2161,32415000,6000,15000,-30%,-0.3,1512.6999999999998,22690499.999999996,0.25211666666666666,4487.3,-9724500.000000004
2025-01-01,2025,1,January,SKU08,Product A,Food,Berry,Medium,Box,Jakarta,2161,32415000,6000,15000,Base,0,2161,32415000,0.3601666666666667,3839,0
2025-01-01,2025,1,January,SKU09,Product A,Food,Berry,Medium,Bottle,Jakarta,3522,52830000,5000,15000,+10%,0.1,3874.2000000000003,58113000.00000001,0.7748400000000001,1125.7999999999997,5283000.000000007
2025-01-01,2025,1,January,SKU09,Product A,Food,Berry,Medium,Bottle,Jakarta,3522,52830000,5000,15000,+20%,0.2,4226.4,63395999.99999999,0.8452799999999999,773.6000000000004,10565999.999999993
2025-01-01,2025,1,January,SKU09,Product A,Food,Berry,Medium,Bottle,Jakarta,3522,52830000,5000,15000,+30%,0.3,4578.6,68679000,0.9157200000000001,421.39999999999964,15849000
2025-01-01,2025,1,January,SKU09,Product A,Food,Berry,Medium,Bottle,Jakarta,3522,52830000,5000,15000,-10%,-0.1,3169.8,47547000,0.6339600000000001,1830.1999999999998,-5283000
2025-01-01,2025,1,January,SKU09,Product A,Food,Berry,Medium,Bottle,Jakarta,3522,52830000,5000,15000,-20%,-0.2,2817.6000000000004,42264000.00000001,0.56352,2182.3999999999996,-10565999.999999993
2025-01-01,2025,1,January,SKU09,Product A,Food,Berry,Medium,Bottle,Jakarta,3522,52830000,5000,15000,-30%,-0.3,2465.3999999999996,36980999.99999999,0.4930799999999999,2534.6000000000004,-15849000.000000007
2025-01-01,2025,1,January,SKU09,Product A,Food,Berry,Medium,Bottle,Jakarta,3522,52830000,5000,15000,Base,0,3522,52830000,0.7044,1478,0
2025-01-01,2025,1,January,SKU10,Product A,Food,Original,Small,Box,Jakarta,1309,9817500,6000,7500,+10%,0.1,1439.9,10799250,0.23998333333333335,4560.1,981750
2025-01-01,2025,1,January,SKU10,Product A,Food,Original,Small,Box,Jakarta,1309,9817500,6000,7500,+20%,0.2,1570.8,11781000,0.2618,4429.2,1963500
2025-01-01,2025,1,January,SKU10,Product A,Food,Original,Small,Box,Jakarta,1309,9817500,6000,7500,+30%,0.3,1701.7,12762750,0.2836166666666667,4298.3,2945250
2025-01-01,2025,1,January,SKU10,Product A,Food,Original,Small,Box,Jakarta,1309,9817500,6000,7500,-10%,-0.1,1178.1000000000001,8835750.000000002,0.19635000000000002,4821.9,-981749.9999999981
2025-01-01,2025,1,January,SKU10,Product A,Food,Original,Small,Box,Jakarta,1309,9817500,6000,7500,-20%,-0.2,1047.2,7854000,0.17453333333333335,4952.8,-1963500
2025-01-01,2025,1,January,SKU10,Product A,Food,Original,Small,Box,Jakarta,1309,9817500,6000,7500,-30%,-0.3,916.3,6872250,0.15271666666666667,5083.7,-2945250
2025-01-01,2025,1,January,SKU10,Product A,Food,Original,Small,Box,Jakarta,1309,9817500,6000,7500,Base,0,1309,9817500,0.21816666666666668,4691,0
2025-01-01,2025,1,January,SKU11,Product A,Food,Berry,Large,Box,Jakarta,2578,19335000,5000,7500,+10%,0.1,2835.8,21268500,0.56716,2164.2,1933500
2025-01-01,2025,1,January,SKU11,Product A,Food,Berry,Large,Box,Jakarta,2578,19335000,5000,7500,+20%,0.2,3093.6,23202000,0.6187199999999999,1906.4,3867000
2025-01-01,2025,1,January,SKU11,Product A,Food,Berry,Large,Box,Jakarta,2578,19335000,5000,7500,+30%,0.3,3351.4,25135500,0.67028,1648.6,5800500
2025-01-01,2025,1,January,SKU11,Product A,Food,Berry,Large,Box,Jakarta,2578,19335000,5000,7500,-10%,-0.1,2320.2000000000003,17401500.000000004,0.46404000000000006,2679.7999999999997,-1933499.9999999963
2025-01-01,2025,1,January,SKU11,Product A,Food,Berry,Large,Box,Jakarta,2578,19335000,5000,7500,-20%,-0.2,2062.4,15468000,0.41248,2937.6,-3867000
2025-01-01,2025,1,January,SKU11,Product A,Food,Berry,Large,Box,Jakarta,2578,19335000,5000,7500,-30%,-0.3,1804.6,13534500,0.36091999999999996,3195.4,-5800500
2025-01-01,2025,1,January,SKU11,Product A,Food,Berry,Large,Box,Jakarta,2578,19335000,5000,7500,Base,0,2578,19335000,0.5156,2422,0
2025-01-01,2025,1,January,SKU12,Product A,Food,Berry,Large,Bottle,Jakarta,3286,49290000,5000,15000,+10%,0.1,3614.6000000000004,54219000.00000001,0.7229200000000001,1385.3999999999996,4929000.000000007
2025-01-01,2025,1,January,SKU12,Product A,Food,Berry,Large,Bottle,Jakarta,3286,49290000,5000,15000,+20%,0.2,3943.2,59148000,0.78864,1056.8000000000002,9858000
2025-01-01,2025,1,January,SKU12,Product A,Food,Berry,Large,Bottle,Jakarta,3286,49290000,5000,15000,+30%,0.3,4271.8,64077000,0.85436,728.1999999999998,14787000
2025-01-01,2025,1,January,SKU12,Product A,Food,Berry,Large,Bottle,Jakarta,3286,49290000,5000,15000,-10%,-0.1,2957.4,44361000,0.59148,2042.6,-4929000
2025-01-01,2025,1,January,SKU12,Product A,Food,Berry,Large,Bottle,Jakarta,3286,49290000,5000,15000,-20%,-0.2,2628.8,39432000,0.52576,2371.2,-9858000
2025-01-01,2025,1,January,SKU12,Product A,Food,Berry,Large,Bottle,Jakarta,3286,49290000,5000,15000,-30%,-0.3,2300.2,34503000,0.46003999999999995,2699.8,-14787000
2025-01-01,2025,1,January,SKU12,Product A,Food,Berry,Large,Bottle,Jakarta,3286,49290000,5000,15000,Base,0,3286,49290000,0.6572,1714,0
2025-02-01,2025,2,February,SKU01,Product B,Food,Chocolate,Medium,Box,Bandung,4423,33172500,5000,7500,+10%,0.1,4865.3,36489750,0.97306,134.69999999999982,3317250
2025-02-01,2025,2,February,SKU01,Product B,Food,Chocolate,Medium,Box,Bandung,4423,33172500,5000,7500,+20%,0.2,5307.5999999999995,39806999.99999999,1.0615199999999998,-307.59999999999945,6634499.999999993
2025-02-01,2025,2,February,SKU01,Product B,Food,Chocolate,Medium,Box,Bandung,4423,33172500,5000,7500,+30%,0.3,5749.9000000000005,43124250.00000001,1.14998,-749.9000000000005,9951750.000000007
